Fecha Reporte;Hora Reporte;Tipo;Departamento;Municipio;Lugar;Latitud;Longitud;Hectáreas
17/03/2022;20:00:00;No Forestal;Guatemala;Villa Nueva;1 Calle El Frutal zona 5 de Villa Nueva, y antigua Avenida Petapa;15.07331667;-91.30975556;6
17/03/2022;16:00:00;No Forestal;Huehuetenango;Huehuetenango;Colonia la Joya, zona 4;14.76457778;-91.21919167;2
17/03/2022;13:10:00;Forestal;Jutiapa;Jutiapa;Caserío Tierra Blanca;14.90715278;-91.36498056;15
17/03/2022;07:30:00;Forestal;Jutiapa;Santa Catarina Mita;Volcán Suchitan;15.04213333;-89.59536667;25
17/03/2022;13:30:00;Forestal;Quiche;Chichicastenango;Cantón Chontala;15.01291667;-91.09119444;9
17/03/2022;17:30:00;Forestal;Quiche;Sacapulas;Caserío Chitinimit;15.11286111;-90.41722222;24
17/03/2022;21:50:00;Forestal;Quiche;Santa Cruz Del Quiche;Cucabaj 3ro;15.32527778;-91.47638889;12
17/03/2022;14:20:00;Forestal;Solola;Solola;Chuiquel Sector 1;14.90611111;-91.08277778;3.5
17/03/2022;18:15:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Xecajá;15.307;-91.09658333;2
17/03/2022;18:30:00;Forestal;Totonicapan;Totonicapan;Final de la zona 3;14.314;-89.86919444;1
17/03/2022;12:15:00;Forestal;Zacapa;Rio Hondo;Caserío Los Chorros, Aldea Panaluya;14.52588056;-90.56080833;4.95
18/03/2022;10:00:00;Forestal;Chiquimula;Chiquimula;La Cumbre;14.77785;-89.56901944;4
18/03/2022;11:10:00;Forestal;El Progreso;San Agustin Acasaguastlan;Caserío Poxte;15.08138889;-91.18055556;2.5
18/03/2022;13:00:00;No Forestal;Huehuetenango;Huehuetenango;Aldea Zunul;15.26830556;-91.45086111;1
18/03/2022;13:30:00;Forestal;Huehuetenango;Malacatancito;Aldea Piache;15.23466667;-91.53880556;20
18/03/2022;14:00:00;Forestal;Jutiapa;Jutiapa;Caserío San Antonio;14.91944444;-91.07416667;16
18/03/2022;17:00:00;Forestal;Quiche;Canilla;Aldea La Galera;15.00694444;-91.12472222;4
18/03/2022;12:45:00;Forestal;Quiche;Chichicastenango;Cantón Chontala;14.30986111;-89.87088889;4.5
18/03/2022;16:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Aldea Pamesebal II;14.95353333;-90.02893056;1
18/03/2022;14:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Puente Canché;15.1215;-90.85519444;6
18/03/2022;15:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Aldea Chajbal;15.06916667;-91.15166667;2
18/03/2022;16:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Los Chorrecales zona 2;15.04;-91.1575;8
19/03/2022;15:30:00;Forestal;El Progreso;Guastatoya;Cerro de la Virgen;15.11611111;-90.85361111;1.5
19/03/2022;16:30:00;No Forestal;Guatemala;Guatemala;Canto las pilas, Canalitos Zona 24.  Ciudad Capital;15.15791667;-91.49380556;3
19/03/2022;15:15:00;No Forestal;Guatemala;Palencia;13 calle y 15 avenida San Jose las Rosas setor 2 zona 6;14.71194444;-89.92805556;4
19/03/2022;15:50:00;No Forestal;Guatemala;San Raymundo;Parte Inferior de Cementerio;14.83155556;-90.09;1
19/03/2022;12:30:00;No Forestal;Guatemala;San Raymundo;Cerro de comunidad Forest Hill de San Raymundo ;14.54555556;-90.605;5
19/03/2022;13:00:00;No Forestal;Guatemala;Villa Nueva;Lomas de San Jose 1 y el Mirador de San Jose, zona 2 de Villa Nueva ;15.34;-90.03944444;5
19/03/2022;16:00:00;No Forestal;Huehuetenango;Huehuetenango;Aeródromo, zona 10;14.61291667;-90.44863611;1
19/03/2022;15:00:00;Forestal;Huehuetenango;Malacatancito;Aldea Panilla;14.66444444;-90.58861111;20
19/03/2022;15:30:00;Forestal;Jalapa;San Pedro Pinula; Güisiltepeque Liquidamba;14.76555556;-90.60027778;1
19/03/2022;13:20:00;Forestal;Quiche;Canilla;Aldea La Galera;14.73583611;-90.58005556;65
19/03/2022;12:00:00;Forestal;Quiche;Cunen;Aldea Xejutut, Barrio San Juan;15.31861111;-91.5025;4
19/03/2022;15:50:00;Forestal;Quiche;Pachalum;San Isidro, Las Veguitas de Mercedes;14.92305556;-90.67722222;20
20/03/2022;16:30:00;Forestal;Chiquimula;San Juan Ermita; Zona límite entre los municipios de San Juan Ermita y Chiquimula;14.82527778;-91.49666667;3
20/03/2022;01:15:00;Forestal;El Progreso;Sanarate;Km 50 Ca-09 Norte Aldea Sinaca,;15.355;-91.46138889;1
20/03/2022;23:32:00;No Forestal;Guatemala;Villa Nueva;Cerro a un costado de carretera que conduce de Barcenas a comunidad El Tablon de Villa Nueva ;14.54666667;-90.64444444;11
20/03/2022;15:30:00;No Forestal;Huehuetenango;Chiantla;Cementerio General ;15.18808889;-89.36371389;1
20/03/2022;14:27:00;No Forestal;Huehuetenango;Huehuetenango;Calle a campamentos Ahuehuetl zona 9;15.32252778;-91.50172222;0.5
20/03/2022;19:17:00;No Forestal;Quetzaltenango;Quetzaltenango;Cerro el Baúl;15.04061111;-91.17047222;1
20/03/2022;21:45:00;Forestal;Quiche;Cunen;Aldea Chujitut;14.99777778;-90.90333333;3
20/03/2022;12:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Aldea Pamesebal (atrás del cementerio);15.34027778;-91.03888889;125
20/03/2022;20:00:00;Forestal;Quiche;Zacualpa;Aldea Potrero Viejo;14.80525278;-90.24525278;65
20/03/2022;12:20:00;Forestal;Totonicapan;Santa Lucia La Reforma;Entrada a Santa Lucía;14.748275;-89.49551667;4
20/03/2022;10:00:00;Forestal;Zacapa;Gualan;Aldea la Bolsa;15.12895278;-91.23134722;150
21/03/2022;12:07:00;Forestal;Guatemala;Amatitlan;Cerro Agua de la Mina;14.73722222;-90.72111111;32
21/03/2022;12:57:00;Forestal;Guatemala;San Juan Sacatepequez;Aldea San Antonio Las TrojesLos Quequescos;15.29030556;-91.46361111;20
21/03/2022;12:30:00;No Forestal;Guatemala;Villa Nueva;10a. Calle final condominio Santa Catalina;14.53555556;-90.56833333;10
21/03/2022;15:30:00;Forestal;Huehuetenango;Huehuetenango;Aldea San Lorenzo;14.82361111;-91.49305556;2
21/03/2022;15:00:00;Forestal;Jalapa;Jalapa;Los Cebollines;14.65138889;-89.95888889;0.5
21/03/2022;15:00:00;Forestal;Quetzaltenango;Quetzaltenango;Faldas del Cerro Baúl;14.93694444;-91.11416667;5
21/03/2022;11:00:00;Forestal;Quiche;Chichicastenango;Cerro Pascual Abaj, Cantón Chilima;14.47352222;-90.65300833;1
21/03/2022;11:00:00;Forestal;Quiche;Cunen;Sector El Chorro, Aldea Chujutut;15.34294444;-91.0435;10
22/03/2022;07:00:00;Forestal;Guatemala;Mixco;Interior Finca el Carmen zona 9;15.29277778;-91.11722222;22
22/03/2022;13:00:00;Forestal;Jalapa;Jalapa;Finca Santa Elena;15.04861111;-91.41944444;25
22/03/2022;18:10:00;Forestal;Quiche;Sacapulas;Chicoxoy;14.54638889;-90.75805556;750
22/03/2022;16:45:00;Forestal;Quiche;Zacualpa;Aldea Arriquin;14.585;-90.61527778;20
22/03/2022;12:40:00;No Forestal;Sacatepequez;Antigua Guatemala;Retana KM 75.3 RN-14;14.93572222;-91.36905556;1
22/03/2022;11:27:00;Forestal;Totonicapan;Momostenango;Chonimatux;14.90388889;-91.36777778;4
22/03/2022;07:15:00;Forestal;Totonicapan;San Bartolo;Paraje Tinaco;15.00666667;-90.8975;100
22/03/2022;11:00:00;Forestal;Totonicapan;Totonicapan;paraje Tzan abaj, cantón Chotacaj;14.69386111;-89.99905556;3
22/03/2022;18:30:00;Forestal;Totonicapan;Totonicapan;Parajes Pacoc, la colina y xesiguan del cantón Xantún;15.08777778;-91.44277778;3.5
23/03/2022;15:00:00;Forestal;Baja Verapaz;Salama;Aldea Vainillas ;14.80525278;-90.27858611;15
23/03/2022;18:00:00;Forestal;Chiquimula;San Jose La Arada;Bosque Ecológico, Cerro Huexqué;14.68505556;-89.80672222;70
23/03/2022;12:50:00;Forestal;El Progreso;Sanarate;Km. 40 CA-09 Norte Aldea Sinaca;14.63547222;-90.47622222;25
23/03/2022;11:00:00;No Forestal;Guatemala;Amatitlan;Km 24 Ruta al Pacifico,;15.39027778;-91.49333333;3
23/03/2022;15:00:00;No Forestal;Guatemala;Guatemala;Interior de Mariscal Zabala zona 17;14.52930556;-90.56177778;2
23/03/2022;09:00:00;Forestal;Guatemala;Guatemala;Km 13.5 Ruta al Atlántico, Colonia Virgen de La Montaña;14.7625;-90.62972222;12
23/03/2022;15:00:00;No Forestal;Guatemala;Villa Nueva;Orillas del Puente La Prosperidad;15.43671111;-91.81914167;7
23/03/2022;09:00:00;Forestal;Huehuetenango;Chiantla;Sector las Manzanas;15.34638889;-91.3975;2
23/03/2022;14:34:00;Forestal;Huehuetenango;Huehuetenango;Los de Chávez;15.05027778;-90.81861111;4.5
23/03/2022;15:10:00;Forestal;Huehuetenango;Ixtahuacan;Cantón Chichis, Aldea la Cumbre;14.7017;-89.61827778;0.5
23/03/2022;14:30:00;Forestal;Jalapa;San Pedro Pinula;Aldea Zapote;15.34055556;-91.04333333;1
23/03/2022;07:00:00;No Forestal;Peten;Sayaxche;Rancho Alegre;14.65649444;-90.45817778;135
23/03/2022;19:00:00;Forestal;Quiche;Cunen;Sector El Chorro, Aldea Chojox;14.94516667;-90.26472222;10
23/03/2022;10:00:00;Forestal;Quiche;Zacualpa;Aldea Tunaja I;16.60027778;-90.20327778;7
24/03/2022;12:30:00;Forestal;Huehuetenango;Huehuetenango;Los de Chávez;15.04822222;-90.84258333;5
24/03/2022;11:05:00;Forestal;Jalapa;Mataquescuintla;Agroforestal La Colina;14.52611;-90.18722;1
24/03/2022;20:00:00;Forestal;Jutiapa;Santa Catarina Mita;Cerro Ixtepeque;15.04805556;-90.8425;20
24/03/2022;13:00:00;Forestal;Quiche;Zacualpa;Aldea Tunaja II;15.34861111;-91.39805556;150
24/03/2022;09:30:00;No Forestal;Sacatepequez;Antigua Guatemala;Aldea el Hato;14.42402778;-89.68244444;1
24/03/2022;19:00:00;Forestal;Zacapa;Rio Hondo;El Cedral Jones;15.04213333;-89.59536667;26
25/03/2022;17:00:00;Forestal;Quiche;Zacualpa;Aldea Tunaja II;15.00222222;-91.31972222;50
25/03/2022;20:00:00;No Forestal;Sacatepequez;San Antonio Aguas Calientes;Aldea San Antonio Zamora;14.78475556;-91.2192;1
25/03/2022;12:05:00;Forestal;Solola;Santa Clara La Laguna;Kilometro 136.5 RD_SOL ;15.04944444;-90.84722222;2
25/03/2022;12:40:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Chuisactol;14.5425;-90.78972222;0.75
26/03/2022;13:20:00;Forestal;Jalapa;Jalapa;Aldea El Maestrillo;14.96027778;-90.96694444;8
26/03/2022;12:40:00;Forestal;Quetzaltenango;Almolonga;Sector El Paraíso;14.81055556;-91.49527778;1
26/03/2022;12:45:00;Forestal;Quiche;Chiche;San Francisco;14.93472222;-91.1125;617
26/03/2022;16:00:00;Forestal;Quiche;Chichicastenango;Cantón Pachoj, Sector Emanuel;14.60361111;-90.01222222;0.5
26/03/2022;15:50:00;Forestal;San Marcos;Tacana;Aldea Tuicoche;15.04213333;-89.59536667;13
26/03/2022;15:15:00;Forestal;Zacapa;Rio Hondo;Sunzapote;15.39805556;-92.12291667;130
27/03/2022;13:30:00;Forestal;Baja Verapaz;Salama;Aldea San IgnacioRincon Grande;15.32277778;-91.51416667;8
27/03/2022;15:10:00;Forestal;Huehuetenango;Huehuetenango;Aldea Chivacabé;15.05277778;-90.34166667;15
27/03/2022;16:00:00;Forestal;Jalapa;San Pedro Pinula;caserío Platanarcito;14.68166667;-89.86972222;1
27/03/2022;19:40:00;No Forestal;Sacatepequez;Antigua Guatemala;La Guardiania Aldea El Hato;14.56805556;-90.65833333;1.5
28/03/2022;12:30:00;Forestal;Huehuetenango;Huehuetenango;Aldea Llano Grande;15.04213333;-89.59536667;1
28/03/2022;20:45:00;Forestal;Jalapa;Jalapa;Cerro Alcoba;14.68861111;-90.70527778;5
28/03/2022;12:00:00;Forestal;Sacatepequez;Santo Domingo Xenacoj;Casco Urbano Santo Domingo Xenacoj ;15.29305556;-91.43194444;1
28/03/2022;10:00:00;Forestal;Zacapa;Gualan;Aldea El Lobo;14.63972222;-89.96972222;100
28/03/2022;14:30:00;Forestal;Zacapa;Rio Hondo;Aldea La Espinilla;15.186825;-89.30323056;540
28/03/2022;15:00:00;Forestal;Zacapa;Rio Hondo;Nueva sunzapote;15.07412222;-89.65606111;145
29/03/2022;18:30:00;Forestal;Chiquimula;Concepcion Las Minas;Aldea Ciracil;14.54838889;-90.73011111;20
29/03/2022;19:00:00;No Forestal;Guatemala;Guatemala;Sector 2 y 3 las Conchas Zona 25;14.73045278;-90.39990278;4
29/03/2022;12:30:00;No Forestal;Guatemala;Mixco;Puente El Caminero, Sector 2 de san José Las Rosas;14.74222222;-91.22777778;2
29/03/2022;18:00:00;No Forestal;Guatemala;San Jose Del Golfo;Lado norteEstanzuela;14.91864722;-91.36716667;8
29/03/2022;08:00:00;Forestal;Guatemala;San Pedro Ayampuc;Colonia Vista de San Luis;15.05343611;-91.31168889;10
29/03/2022;13:00:00;Forestal;Huehuetenango;Chiantla;Aldea Buenos Aires;14.66916667;-90.58277778;2
29/03/2022;16:30:00;Forestal;Jalapa;Jalapa;Cerro Alcoba;14.6425;-89.97111111;5
29/03/2022;15:30:00;Forestal;Jalapa;San Manuel Chaparron;Periferia Cabecera municipal;14.64273056;-90.41411111;1
29/03/2022;09:00:00;No Forestal;Peten;San Andres;Sector de la Picazón del PNLT;15.34444444;-91.45027778;35
29/03/2022;12:40:00;No Forestal;Sacatepequez;Antigua Guatemala;Aldea El Calvario;14.51666667;-89.45;1
29/03/2022;10:00:00;No Forestal;Solola;Solola;Playa publica Finca Jaibal,Aldea San Jorge la Laguna;14.52388889;-89.76083333;1
29/03/2022;13:54:00;Forestal;Totonicapan;Santa Maria Chiquimula;Paraje Xolcata, Aldea Racaná;14.74461111;-90.4565;17
29/03/2022;08:00:00;Forestal;Totonicapan;Totonicapan;Cantón Xantún;17.19888889;-90.14527778;0.5
30/03/2022;13:17:00;Forestal;Alta Verapaz;Lanquin;Aldea Semil;14.81055556;-91.49527778;1.4
30/03/2022;17:00:00;No Forestal;Guatemala;Guatemala;A un costado del lote 2 Colonia Virgen de la Montaña Km.13.5 ruta al atlántico interior de zona 25;14.62916667;-91.12083333;14
30/03/2022;18:10:00;Forestal;Huehuetenango;Malacatancito;Aldea Chocal;14.674975;-90.40863889;5
30/03/2022;19:15:00;Forestal;Peten;La Libertad;Sagrado Corazón Finca 10;15.26305556;-91.15111111;0.09
30/03/2022;11:55:00;Forestal;Quiche;Cunen;Aldea Los Trigales;15.24958333;-91.50805556;3
30/03/2022;15:30:00;Forestal;Quiche;Sacapulas;Caserío Chujay;14.04509722;-91.30308611;3
30/03/2022;14:00:00;Forestal;Quiche;San Andres Sajcabaja;Comunidad las Casas;15.36194444;-91.03138889;50
30/03/2022;14:20:00;Forestal;Solola;San Lucas Toliman;Cerro Iquitiú;15.54491917;-89.94114889;1
30/03/2022;15:30:00;Forestal;Totonicapan;Santa Maria Chiquimula;Parajes pa´carrillo y Chui´sac soch, aldea Chuisactol ;15.15555556;-90.97055556;5
30/03/2022;20:00:00;Forestal;Totonicapan;Santa Maria Chiquimula;Paraje Xelqueta, Aldea Racana;17.10617778;-90.72204722;25
31/03/2022;23:18:00;Forestal;Huehuetenango;Malacatancito;Aldea Salpatzan;14.43369444;-89.88677778;10
31/03/2022;20:00:00;Forestal;Huehuetenango;San Rafael La Independencia;Sticultaj;15.08777778;-91.15333333;20
31/03/2022;11:30:00;Forestal;Jalapa;Jalapa;Aldea Pino Gordo;14.625;-90.03138889;20
31/03/2022;10:30:00;Forestal;Jutiapa;El Progreso;Volcan Tahual, aldea Encino Gacho;14.93927778;-91.31177778;40
31/03/2022;18:40:00;Forestal;Peten;San Andres;El Reloj;15.25055556;-91.50497222;3
31/03/2022;21:00:00;Forestal;Quiche;Nebaj;Aldea Parramos Grande;15.47361111;-91.27055556;10
31/03/2022;16:00:00;Forestal;Quiche;Nebaj;Parramos Chiquito;14.86283333;-89.68319444;42
31/03/2022;13:27:00;Forestal;Quiche;San Pedro Jocopilas;Sector San Pedro;15.12055556;-89.36694444;2
31/03/2022;10:40:00;Forestal;Quiche;Zacualpa;Aldea Camacutz;15.47527778;-91.27083333;15
31/03/2022;13:08:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea chuacorral 2;15.68302778;-91.54905556;8
31/03/2022;12:50:00;Forestal;Zacapa;Huite;Aldea San Miguel;14.99666667;-90.9325;600
31/03/2022;07:20:00;No Forestal;Zacapa;Rio Hondo;Aldea La palma;17.78361111;-90.43555556;1
1/04/2022;11:30:00;Forestal;Guatemala;San Jose Del Golfo;Ruta principal ingreso a San José del Golfo y faldas de cerroEstanzuela ;14.74352778;-90.38658889;15
1/04/2022;12:00:00;Forestal;Huehuetenango;Aguacatan;Aldea Tuixcox;15.255;-90.74805556;5
1/04/2022;12:08:00;No Forestal;Huehuetenango;Huehuetenango;zona 1;15.36444444;-91.02972222;1
1/04/2022;14:30:00;Forestal;Huehuetenango;San Miguel Acatan;Canton El Calvario ;14.30616667;-90.05433333;20
1/04/2022;16:37:00;Forestal;Jutiapa;Jutiapa;Aldea Piedras Blancas, Cerro La Bandera;15.04213333;-89.59536667;1
1/04/2022;17:00:00;Forestal;Jutiapa;Quesada;Aldea Salitrillo y Brea;15.32111111;-91.47277778;90
1/04/2022;14:00:00;Forestal;Quetzaltenango;Quetzaltenango;Faldas de Cerro El Baul;15.317875;-91.35404444;2
1/04/2022;14:30:00;Forestal;Quiche;Chichicastenango;Chontala;14.82416667;-91.50444444;50
1/04/2022;21:00:00;Forestal;Quiche;Cunen;La Peña;14.31972222;-89.89555556;3
1/04/2022;16:00:00;Forestal;Quiche;Uspantan;Chitac;14.93555556;-91.07805556;1466
1/04/2022;18:30:00;Forestal;Zacapa;Teculutan;Sector Quebrada Santo DomingoMunicipal;15.70916667;-91.59444444;300
2/04/2022;11:00:00;Forestal;Huehuetenango;Huehuetenango;Aldea la Cumbre;15.04213333;-89.59536667;1.5
2/04/2022;09:20:00;No Forestal;Huehuetenango;Huehuetenango;Sector Hojarascas de Río;14.93555556;-91.07805556;3
2/04/2022;12:00:00;No Forestal;Peten;San Andres;El Guanal No. 2;15.04194444;-89.59536667;135
2/04/2022;15:00:00;Forestal;Quiche;Cunen;Aldea Sansiguan;15.30972222;-91.50361111;40
2/04/2022;17:25:00;Forestal;Quiche;Joyabaj;Aldea Tunaja;15.186825;-89.30323056;2.5
2/04/2022;19:30:00;Forestal;Quiche;San Pedro Jocopilas;Xoljuyup;15.16694444;-91.10888889;60
2/04/2022;11:50:00;Forestal;Zacapa;Gualan;Aldea El Lobo;15.03097222;-90.82908333;100
2/04/2022;09:00:00;Forestal;Zacapa;Rio Hondo;LA MONTAÑITA, TABACAL;15.33;-90.94138889;65
2/04/2022;11:00:00;Forestal;Zacapa;Rio Hondo;Jones;17.19111111;-89.9172;50
3/04/2022;11:00:00;Forestal;Baja Verapaz;Salama;Aldea Pichec;15.08;-90.52666667;15
3/04/2022;11:50:00;Forestal;Guatemala;Guatemala;Sector El Cementerio, Zona 7;14.68444444;-89.99805556;3
3/04/2022;13:24:00;Forestal;Guatemala;Mixco;Labor de Castilla, zona 9;14.65272222;-90.01825;10
3/04/2022;14:00:00;Forestal;Jalapa;Jalapa;Volcán Jumay ;15.59305556;-90.61194444;30
3/04/2022;14:20:00;Forestal;Jalapa;Jalapa;Aldea El Guaje;15.09861111;-91.17777778;10
3/04/2022;15:51:00;No Forestal;Jalapa;Jalapa;Cerro de Alcoba;14.58722222;-90.62916667;1
3/04/2022;13:30:00;No Forestal;Peten;San Andres;La Navidad sector noreste del PNLT;14.8075;-91.53888889;50.28
3/04/2022;19:20:00;Forestal;Quetzaltenango;Quetzaltenango;Cerro Candelaria ;14.72866944;-91.13813611;1
3/04/2022;11:20:00;Forestal;Quiche;Joyabaj;San Isidro La Comunidad;14.63722222;-89.96666667;0.4
3/04/2022;15:00:00;Forestal;Quiche;San Pedro Jocopilas;Sector Pachiquik;15.30194444;-91.45019444;80
3/04/2022;16:00:00;Forestal;Sacatepequez;San Lucas Sacatepequez;Chocorral;14.93166667;-90.81555556;2
3/04/2022;12:32:00;Forestal;Solola;Santa Catarina Palopo;Cerro Chocruz;17.61041667;-90.58225;6.5
4/04/2022;13:05:00;No Forestal;Baja Verapaz;Salama;Los Hornos, Parque Municipal Los Cerritos;15.04213333;-89.59536667;0.5
4/04/2022;14:30:00;Forestal;Baja Verapaz;Salama;Aldea Chuacusito;14.253;-90.40436111;22
4/04/2022;13:00:00;Forestal;Baja Verapaz;San Jeronimo;Aldea El Cacao, kilómetro 137-RD-17;14.76169167;-91.14928889;45
4/04/2022;14:30:00;No Forestal;Guatemala;Guatemala;Km. 15 Colonia San Pascual III zona 25;14.75819444;-90.37938889;4
4/04/2022;16:30:00;No Forestal;Guatemala;Mixco;Km. 17.5 ruta a San Juan Sacatepéquez;14.98111111;-89.82583333;4
4/04/2022;15:40:00;No Forestal;Guatemala;Mixco;32 Av 1 Calle zona 6, Colonia Villa Victoria ;15.08194444;-90.31027778;3
4/04/2022;14:05:00;No Forestal;Guatemala;Mixco;Granja 121 San Jorge Yumar zona 6;14.65991111;-90.6037;3
4/04/2022;14:30:00;Forestal;Guatemala;San Jose Del Golfo;Finca El Espinal ;15.13305556;-89.53305556;15
4/04/2022;14:50:00;Forestal;Guatemala;San Pedro Ayampuc;CerroEl Tizate;15.35972222;-91.44805556;33
4/04/2022;13:45:00;Forestal;Huehuetenango;Chiantla;Cantón Calvario;15.15138889;-91.13333333;0.5
4/04/2022;14:30:00;Forestal;Peten;La Libertad;Palestina Finca 137;15.04277778;-90.25166667;7.1
4/04/2022;15:00:00;Forestal;Quiche;Chichicastenango;Cantón Chijtinimit;15.00916667;-91.09638889;10
4/04/2022;12:00:00;Forestal;Quiche;Chinique;Sector El Chorro;14.68459722;-90.40882778;20
4/04/2022;15:00:00;Forestal;Quiche;San Bartolome Jocotenango;Aldea Quiejche;15.04944444;-91.02111111;31.2
4/04/2022;14:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Tanque de Agua, Chicabracan II;14.65297222;-90.60391667;4
4/04/2022;15:40:00;Forestal;Solola;Solola;Caserio Montemercedes;14.94555556;-91.12805556;5
4/04/2022;16:15:00;Forestal;Zacapa;Rio Hondo;Portezuelo, aldea Morán;14.99222222;-90.31138889;22
4/04/2022;01:30:00;Forestal;Zacapa;Rio Hondo;Chaguite Jones, camino al imposible ;14.66672222;-90.59425;1
4/04/2022;11:00:00;No Forestal;Zacapa;Usumatlan;Aldea El Jute;16.749525;-90.66946389;2
5/04/2022;15:20:00;Forestal;Guatemala;Chinautla;Las Vegas;14.74694444;-90.52027778;25
5/04/2022;13:00:00;No Forestal;Guatemala;Chinautla;Tierra Nueva II;14.92238889;-91.38852778;8
5/04/2022;12:30:00;No Forestal;Guatemala;Mixco;Colonia Valle Dorado 9a. Ave. y Boulevard Sur zona 8;14.67805556;-90.5225;1
5/04/2022;18:00:00;No Forestal;Huehuetenango;Cuilco;Aldea tuya Cuilco;14.57083333;-90.58388889;30
5/04/2022;19:00:00;Forestal;Huehuetenango;Huehuetenango;Aldea Chimusinique;15.41194444;-91.96305556;3
5/04/2022;11:00:00;Forestal;Jutiapa;Jutiapa;El Izotal;15.305;-91.51805556;1
5/04/2022;12:00:00;Forestal;Peten;San Andres;Periferia de Laguna Larga #1;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;15
5/04/2022;17:00:00;Forestal;Quiche;Chiche;Aldea Laguna Seca II;14.96611111;-91.01611111;2
5/04/2022;11:35:00;Forestal;Totonicapan;Totonicapan;Paraje Chuisacop, cantón Poxlajuj;17.80055556;-90.41194444;6
6/04/2022;11:24:00;Forestal;El Progreso;Guastatoya;Aldea San Rafael;14.84659167;-90.20114722;2.5
6/04/2022;17:00:00;Forestal;El Progreso;Sanarate;Caserío El Amatillo;14.71700556;-90.44728056;25
6/04/2022;14:05:00;Forestal;El Progreso;Sansare;La Trementina  (Poza Verde);15.38833333;-91.12916667;2.5
6/04/2022;19:10:00;Forestal;Guatemala;Guatemala;Ingreso km.15 colonia el Gran Cañón zona 25 Guatemala  Finca La Argentina ;14.69416667;-90.41583333;8
6/04/2022;09:00:00;Forestal;Guatemala;San Jose Del Golfo;Calle Principal Sector La Virgen;14.42813889;-89.90586111;2
6/04/2022;12:45:00;Forestal;Guatemala;San Jose Del Golfo;Finca El Espinal ;14.92388889;-91.38791389;30
6/04/2022;13:00:00;No Forestal;Guatemala;San Pedro Ayampuc;Comunidad Labor Vieja, Kilometro 13;15.32638889;-91.46702778;6
6/04/2022;18:15:00;Forestal;Huehuetenango;Cuilco;Aldea Posonicapa Chiquito;14.55583333;-90.75777778;30
6/04/2022;10:00:00;No Forestal;Huehuetenango;Huehuetenango;Aldea Los Tejeros, zona 3;14.84161111;-89.98583333;0.5
6/04/2022;15:00:00;Forestal;Jutiapa;Asuncion Mita;Finca Mongoy;15.03956667;-91.34588889;50
6/04/2022;12:30:00;Forestal;Jutiapa;Jutiapa;Aldea Encino Gacho;14.75805556;-90.37916667;35
6/04/2022;13:45:00;Forestal;Quiche;Cunen;Aldea El Trigal;14.93677778;-91.31727778;5
6/04/2022;10:20:00;Forestal;Quiche;Nebaj;Batz'pe', Bi'xaj;14.71700556;-90.44728056;3
6/04/2022;08:20:00;Forestal;Quiche;Nebaj;Batz'pe', Bi'xaj;15.316095;-92.01093667;3
6/04/2022;08:30:00;Forestal;Sacatepequez;Antigua Guatemala;Finca Retana;14.86283333;-89.68319444;0.5
6/04/2022;10:00:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Chuiaj;14.71086667;-90.11249167;3
6/04/2022;13:00:00;Forestal;Totonicapan;Totonicapan;Paraje Chuicaja, Cantón Poxlajuj;14.23058333;-89.71725;1.5
6/04/2022;14:00:00;Forestal;Totonicapan;Totonicapan;Paraje Chi'cruz'tzic, Choamazan zona 1;15.36194444;-91.03138889;4
6/04/2022;14:00:00;Forestal;Zacapa;Zacapa;Aldea Los Achiotes;15.38833333;-91.12916667;300
7/04/2022;15:35:00;No Forestal;Guatemala;San Jose Del Golfo;Ladera parte inferior con dirección a la Municipalidad;14.974475;-91.28356389;5
7/04/2022;16:40:00;Forestal;Solola;Solola;Aldea Chaquij;14.83317222;-91.20661111;2
7/04/2022;20:00:00;Forestal;Totonicapan;Momostenango;Paraje Pasañab, Barrio Patzite ;14.76;-90.37027778;10
7/04/2022;17:45:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Casa Blanca;14.97444444;-91.28361111;15
7/04/2022;12:20:00;Forestal;Zacapa;Zacapa;Barrio La Bolsa;14.97408333;-89.53522222;0.5
8/04/2022;12:50:00;Forestal;Guatemala;Mixco;aldea el Aguacate;14.59833333;-90.6175;12
8/04/2022;14:40:00;Forestal;Zacapa;Zacapa;Los Limones, aldea Los Achiotes;14.86283333;-89.68319444;300
9/04/2022;17:30:00;Forestal;Alta Verapaz;Tucuru;San José, Sur del Caserío Lomas de Chama;15.3;-90.11861111;8
9/04/2022;09:00:00;Forestal;Huehuetenango;Aguacatan;Agua Blanca, Chichoche;15.33722222;-91.30555556;65
10/04/2022;12:00:00;Forestal;Guatemala;Mixco;Finca El Carmen;14.51583333;-90.35916667;2
